codigo_departamento,departamento,codigo_municipio,municipio,codigo_establecimiento,codigo_interno,codigo_distrito,establecimiento,tipo_establecimiento,direccion,telefono,supervisor,director,nivel,sector,area,status,modalidad,jornada,plan,departamental
09,QUETZALTENANGO,20,COATEPEQUE,0127,46,028,FORMACION SECRETARIAL ADSCRITA A LA ESCUELA NACIONAL DE CIENCIAS COMERCIALES,ESCUELA,7A. CALLE 1-42 ZONA 6 COLONIA MIGUEL ANGEL ASTURIAS,47917940,MANFIELD FRANCISCO CASTANON DE LEON,EDI RUPERTO MAZARIEGOS SANTOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,0129,46,032,INSTITUTO PRIVADO COALTEPEC,INSTITUTO,13 CALLE 9-20 ZONA 2 RESIDENCIALES VALLE VERDE,55378953,AMANDA CAROLINA LOPEZ MERIDA,MARCO ANTONIO GRAMAJO QUIROA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,0131,46,031,COLEGIO EDUCATIVO MIXTO ANGEL DE JEHOVA CEMAJ,COLEGIO,ALDEA SAN RAFAEL PACAYA NO. 2,37714464,YOMAR EFRAIN FLORES BARBERENA,DAYRIN MAYRODY BORRAYES SOPON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,0132,46,028,INSTITUTO TECNOLOGICO PRIVADO DE COATEPEQUE,INSTITUTO,9A. AV. 1-34 ZONA 1 COLONIA SANTA ELENA BARRIO SAN MARCOS,77755176,MANFIELD FRANCISCO CASTANON DE LEON,BILMA LOIDY LOPEZ MONZON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,0134,46,028,INSTITUTO DE SUPERACION DE OCCIDENTE,INSTITUTO,1A. AVENIDA 11 CALLE 1-05 ZONA 3 BARRIO SAN FRANCISCO,77756103,MANFIELD FRANCISCO CASTANON DE LEON,EDUARDO CRUZ MANRIQUE SOFOIFA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,0135,46,032,INSTITUTO TECNICO ASTURIAS,INSTITUTO,3RA. AVENIDA 7-06-ZONA 6,55957370,AMANDA CAROLINA LOPEZ MERIDA,CAROLINA EMPERATRIZ CORDOVA JIBOL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,0137,46,032,INSTITUTO PARTICULAR MIXTO PEDRO MOLINA,INSTITUTO,2DA CALLE 3-60 ZONA 1 BARRIO LA BATALLA,77751242,AMANDA CAROLINA LOPEZ MERIDA,JULIA PATRICIA HERNANDEZ VALDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,0141,46,028,COLEGIO EVANGELICO MIXTO GETSEMANI,COLEGIO,11 AVENIDA 6-27 ZONA 1,77757169,MANFIELD FRANCISCO CASTANON DE LEON,DORIS EUNICE GONZALEZ MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,0144,46,031,CENTRO EDUCATIVO LICEO INTEGRAL KAIROS,CENTRO,SAN VICENTE PACAYA,40772475,YOMAR EFRAIN FLORES BARBERENA,DINA RAQUEL PEREZ PELICO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,0147,46,028,INSTITUTO PRIVADO MIXTO DE BACHILLERATO POR MADUREZ COATEPEQUE,INSTITUTO,7A. CALLE 8-68 ZONA 1 BARRIO LAS CASAS,77753290,MANFIELD FRANCISCO CASTANON DE LEON,JULIO CESAR AVALOS VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,3052,46,030,INSTITUTO PRIVADO RAFAEL AREVALO MARTINEZ,INSTITUTO,3A. AVENIDA 10-59 ZONA 4 BARRIO COLOMBITA,77756123,DAVID FEDERICO CIFUENTES HURTADO,MIRNA LORENA LOPEZ MONZON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,0102,46,028,INSTITUTO TECNICO PRIVADO MARIANO GALVEZ,INSTITUTO,1ERA. AVENIDA 11 CALLE 1-05 ZONA 3 BARRIO SAN FRANCISCO,77757007,MANFIELD FRANCISCO CASTANON DE LEON,EDUARDO CRUZ MANRIQUE SOFOIFA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,3055,46,030,INSTITUTO PRIVADO MIXTO COMERCIAL COATEPEQUE,INSTITUTO,0A. 6 CALLE ZONA 1,77751424,DAVID FEDERICO CIFUENTES HURTADO,MILDRED MARIBETH LOPEZ GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,3656,46,028,COLEGIO PRIVADO URBANO MIXTO CIENTIFICO DE ESTUDIOS EN COMPUTACION,COLEGIO,BOULEVARD NORTE LOTIFICACION PRADOS DE COATEPEQUE,55567309,MANFIELD FRANCISCO CASTANON DE LEON,REINA TUELLS NOLASCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,23,LA ESPERANZA,0008,46,020,COLEGIO PREUNIVERSITARIO DE CIENCIAS Y TECNOLOGIA MODERNA,COLEGIO,7A. AVENIDA A 2B-11 ZONA 1,77720892,JORGE MARIO ROJAS FERNANDEZ,MANUEL OVIDIO BELETZUY SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,23,LA ESPERANZA,0024,46,020,COLEGIO HIGHLAND QUETZALTENANGO,COLEGIO,1A. CALLE 5-64 ZONA 1,54827205,JORGE MARIO ROJAS FERNANDEZ,MILNA LISBETH VILLATORO BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,23,LA ESPERANZA,0025,46,020,COLEGIO HIGHLAND QUETZALTENANGO,COLEGIO,1A. CALLE 5-64 ZONA 1,54827205,JORGE MARIO ROJAS FERNANDEZ,MILNA LISBETH VILLATORO BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,23,LA ESPERANZA,0027,46,020,CENTRO DE ESTUDIOS DIVERSIFICADOS CED-QUETZALTENANGO,CENTRO,9A. AVENIDA PARAJE LOS ALISOS Y SAUCES ZONA 1,54145113,JORGE MARIO ROJAS FERNANDEZ,ANGELICA MARIA JACOBS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,23,LA ESPERANZA,0035,46,020,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,5TA CALLE 1-20 ZONA 2,53110348,JORGE MARIO ROJAS FERNANDEZ,HEMY YANETH DE LEON VELASQUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,23,LA ESPERANZA,0036,46,020,COLEGIO HIGHLAND QUETZALTENANGO,COLEGIO,1A. CALLE 5-64 ZONA 1,54827205,JORGE MARIO ROJAS FERNANDEZ,MILNA LISBETH VILLATORO BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,23,LA ESPERANZA,0046,46,020,COLEGIO IDEA,COLEGIO,3A. AVENIDA 1-30 ZONA 3,77720005,JORGE MARIO ROJAS FERNANDEZ,JORGE LUIS FERNANDEZ SOTOVANDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,QUETZALTENANGO
09,QUETZALTENANGO,23,LA ESPERANZA,0001,46,020,COLEGIO PRIVADO MIXTO ISAAC NEWTON,COLEGIO,2A. CALLE 2-85 ZONA 3,77721231,JORGE MARIO ROJAS FERNANDEZ,FABIO PATRICIO MAZARIEGOS OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,23,LA ESPERANZA,0047,46,020,COLEGIO IDEA,COLEGIO,3A. AVENIDA 1-30 ZONA 3,77720005,JORGE MARIO ROJAS FERNANDEZ,JORGE LUIS FERNANDEZ SOTOVANDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,23,LA ESPERANZA,0050,46,020,CENTRO PRIVADO DE DESARROLLO INTEGRAL TT,CENTRO,2DA. AVENIDA B 2-40 ZONA 4,57948355,JORGE MARIO ROJAS FERNANDEZ,VIRGINIA ODETTE CANO SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,23,LA ESPERANZA,3806,46,020,COLEGIO PRIVADO MIXTO ISAAC NEWTON,COLEGIO,2A. CALLE 2-85 ZONA 3,77721231,JORGE MARIO ROJAS FERNANDEZ,FABIO PATRICIO MAZARIEGOS OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,24,PALESTINA DE LOS ALTOS,0027,46,035,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,1A. AVENIDA CALLE 1-57 ZONA 1 PALESTINA DE LOS ALTOS,40296767,ESTEBAN FABIAN JOACHIN LOPEZ,JUAN ALBERTO LOPEZ CIFUENTES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,24,PALESTINA DE LOS ALTOS,0030,46,035,COLEGIO PRIVADO MIXTO NIELS BORH,COLEGIO,SECTOR EL CAMPO,49186444,ESTEBAN FABIAN JOACHIN LOPEZ,RAFAEL MELGUER MAZARIEGOS OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,24,PALESTINA DE LOS ALTOS,0035,46,012,CEEX-PALESTINA DE LOS ALTOS,CEEX,A LA PAR DEL VIVERO FERESTAL MUNICIPAL ZONA 2,32278427,JUAN JOSE COLOP COLOP,INGRID MARLENY MENDEZ ROMERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09,QUETZALTENANGO,24,PALESTINA DE LOS ALTOS,0037,46,035,INSTITUTO MUNICIPAL BR. WERNER GADIEL MORALES HERNANDEZ,INSTITUTO,PALESTINA DE LOS ALTOS,53556266,ESTEBAN FABIAN JOACHIN LOPEZ,ONILIA JOVITA DE LEON CALDERON,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,08,SAN MIGUEL SIGUILA,0004,46,016,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,SAN MIGUEL SIGUILA,51555529,MARIO RENE PEREZ LOPEZ,ALONZO JEREMIAS VELASQUEZ CHAVEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,23,LA ESPERANZA,0049,46,020,COLEGIO PRIVADO MIXTO ISAAC NEWTON,COLEGIO,2A. CALLE 2-85 ZONA 3,77721231,JORGE MARIO ROJAS FERNANDEZ,FABIO PATRICIO MAZARIEGOS OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,22,FLORES COSTA CUCA,0030,46,034,INSTITUTO PRIVADO MIXTO PROFESIONAL EDUCACION IPEF,INSTITUTO,CENTRO URBANO,42507865,ANA MARGARITA LLARENA GARCIA,SERGIO MODESTO BATEN Y BATEN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,22,FLORES COSTA CUCA,0027,46,034,COLEGIO CRISTIANO JIREH,COLEGIO,CENTRO URBANO DEL MUNICIPIO DE FLORES COSTA CUCA,44891901,ANA MARGARITA LLARENA GARCIA,JUAN CARLOS LUIS MIRANDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,22,FLORES COSTA CUCA,0026,46,034,INSTITUTO PRIVADO MIXTO PROFESIONAL EDUCACION DEL FUTURO IPEF,INSTITUTO,CENTRO URBANO,55680598,ANA MARGARITA LLARENA GARCIA,SERGIO MODESTO BATEN Y BATEN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,3662,46,032,COLEGIO PRIVADO MIXTO SAN LUIS,COLEGIO,2A. CALLE 6-33 ZONA 1,77755312,AMANDA CAROLINA LOPEZ MERIDA,PATRICIA DEL ROSARIO GREGORIO RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,3694,46,028,COLEGIO MIXTO EVANGELICO JERUSALEM,COLEGIO,3A. CALLE 10-40 ZONA 1 COLONIA SANTA ELENA,77756467,MANFIELD FRANCISCO CASTANON DE LEON,EVELIN CAROLINA SANTIAGO GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,3723,46,028,INSTITUTO PRIVADO MIXTO INTEGRAL DE COATEPEQUE,INSTITUTO,9A. AVENIDA 8-05 ZONA 1 BARRIO LAS CASAS,77752602,MANFIELD FRANCISCO CASTANON DE LEON,MILDRED MARIBETH LOPEZ GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,3796,46,030,INSTITUTO DE COMPUTACION INFORMATICA,INSTITUTO,13 AVENIDA 6-188 ZONA 2 RESIDENCIALES LA CEIBA,77751048,DAVID FEDERICO CIFUENTES HURTADO,GUILMAR FERNANDO ROSALES PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,4055,46,030,INSTITUTO DE COMPUTACION INFORMATICA,INSTITUTO,13 AVENIDA 6-188 ZONA 2 RESIDENCIALES LA CEIBA,77751048,DAVID FEDERICO CIFUENTES HURTADO,GUILMAR FERNANDO ROSALES PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,21,GENOVA COSTA CUCA,0037,46,042,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,GENOVA COSTA CUCA,41500050,ELSY GREES LOPEZ GOMEZ,ESDRAS NEHEMIAS PEREZ ESCOBAR,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,21,GENOVA COSTA CUCA,0053,46,042,COLEGIO TECNICO PRIVADO MIXTO EL SHADDAI,COLEGIO,BARRIO 30 DE JUNIO,56934212,ELSY GREES LOPEZ GOMEZ,MARIA ISABEL AZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,21,GENOVA COSTA CUCA,0056,46,042,COLEGIO TECNICO PRIVADO MIXTO LUZ Y VIDA,COLEGIO,ALDEA SAN MIGUELITO,56934212,ELSY GREES LOPEZ GOMEZ,MARELIN ANABELI VASQUEZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,21,GENOVA COSTA CUCA,0057,46,042,COLEGIO TECNICO PRIVADO MIXTO LUZ Y VIDA,COLEGIO,ALDEA SAN MIGUELITO GENOVA COSTA CUCA,56934212,ELSY GREES LOPEZ GOMEZ,MARIA ISABEL AZ MORALES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,21,GENOVA COSTA CUCA,0062,46,042,COLEGIO TECNICO PRIVADO MIXTO EL SHADDAI,COLEGIO,CENTRO DE GENOVA,56934212,ELSY GREES LOPEZ GOMEZ,MARIA ISABEL AZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,21,GENOVA COSTA CUCA,0067,46,042,COLEGIO TECNICO PRIVADO MIXTO EL SHADDAI,COLEGIO,BARRIO 30 DE JUNIO,56934212,ELSY GREES LOPEZ GOMEZ,MARIA ISABEL AZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09,QUETZALTENANGO,21,GENOVA COSTA CUCA,0069,46,042,INSTITUTO DE EDUCACION DIVERSIFICADO POR COOPERATIVA SAN JOSE,INSTITUTO,BARRIO SAN JOSE,36478120,ELSY GREES LOPEZ GOMEZ,EDILMA AZUCENA LORENZO PEREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,21,GENOVA COSTA CUCA,0071,46,042,COLEGIO TECNICO PRIVADO MIXTO EL SHADDAI,COLEGIO,BARRIO 30 DE JUNIO,44891901,ELSY GREES LOPEZ GOMEZ,MARIA ISABEL AZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09,QUETZALTENANGO,21,GENOVA COSTA CUCA,3708,46,042,COLEGIO PRIVADO MIXTO LICEO FLORENSE,COLEGIO,BARRIO SAN JOSE,41505143,ELSY GREES LOPEZ GOMEZ,TITO ARTEMAS DE LEON LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,22,FLORES COSTA CUCA,0016,46,034,LICEO TECNICO VOCACIONAL,LICEO,EL CENTRO DE FLORES,52731701,ANA MARGARITA LLARENA GARCIA,EDITH ROSARIO GIRON GUZMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,22,FLORES COSTA CUCA,0017,46,034,LICEO TECNICO VOCACIONAL,LICEO,EL CENTRO DE FLORES,32872946,ANA MARGARITA LLARENA GARCIA,EDITH ROSARIO GIRON GUZMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,22,FLORES COSTA CUCA,0020,46,034,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,ENTRADA PRINCIPAL DE FLORES COSTA CUCA,42721722,ANA MARGARITA LLARENA GARCIA,AUGUSTO BENEGGO GONZALEZ MENDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,3189,46,030,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSENANZA,INSTITUTO,3AV. FINAL BARRIO COLOMBITA ZONA 4,77756001,DAVID FEDERICO CIFUENTES HURTADO,RONALD NEHEMIAS FUENTES CLEMENTE,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,0101,46,028,INSTITUTO PRIVADO MIXTO DE CIENCIAS APRENDIZAJE Y TECNOLOGIA ICAT,INSTITUTO,2DA. AVENIDA 3-01 ZONA 1 BARRIO LA BATALLA,55954841,MANFIELD FRANCISCO CASTANON DE LEON,LUCIA BEATRIZ ANGEL RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,21,GENOVA COSTA CUCA,0050,46,042,COLEGIO TECNICO PRIVADO MIXTO EL SHADDAI,COLEGIO,GENOVA CENTRO,56934212,ELSY GREES LOPEZ GOMEZ,MARIA ISABEL AZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,20,COATEPEQUE,0094,46,030,INSTITUTO TECNICO ASTURIAS (POR MADUREZ),INSTITUTO,3A. AVENIDA 7-06 ZONA 6,55957370,DAVID FEDERICO CIFUENTES HURTADO,LILIAN NINETH ARREAGA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09,QUETZALTENANGO,11,CONCEPCION CHIQUIRICHAPA,0019,46,021,CENTRO DE ESTUDIOS AVANZADOS POPB IL,CENTRO,1A. AVENIDA 7-45 ZONA 3,77628072,ZOILA WILDA CAJAS DE PAZ DE RAMIREZ,PEDRO SANCHEZ CORTEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,11,CONCEPCION CHIQUIRICHAPA,0023,46,012,CEEX-CONCEPCION CHIQUIRICHAPA,CEEX,1A.. AVENIDA 2-14 ZONA 4,44988086,JUAN JOSE COLOP COLOP,MIRNA SUSANA LORENZO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,0026,46,022,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,CENTRO DE SAN MARTIN SACATEPEQUEZ,41207814,JOSE MARLON ESTRADA MUNOZ,MISAEL GUZMAN MARROQUIN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,0053,46,022,COLEGIO PRE-UNIVERSITARIO AMERICA MODERNA,COLEGIO,CASERIO VISTA HERMOSA,40045771,JOSE MARLON ESTRADA MUNOZ,PASCUAL MARTIN VASQUEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,0054,46,022,COLEGIO PRE-UNIVERSITARIO AMERICA MODERNA,COLEGIO,CASERIO VISTA HERMOSA,40045771,JOSE MARLON ESTRADA MUNOZ,PASCUAL MARTIN VASQUEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,0061,46,022,COLEGIO PRIVADO MIXTO ESTRELLA DEL EXITO,COLEGIO,4TA. CALLE ZONA 2 TWITZ JLAJ,77686695,JOSE MARLON ESTRADA MUNOZ,ILSY ORAIDA MAZARIEGOS LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,0063,46,022,COLEGIO PRIVADO MIXTO ESTRELLA DEL EXITO,COLEGIO,4A. CALLE ZONA 2 CASERIO TUITZ JLAJ,77686695,JOSE MARLON ESTRADA MUNOZ,ILSY ORAIDA MAZARIEGOS LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09,QUETZALTENANGO,10,SAN MATEO,0012,46,020,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO,SAN MATEO,54739500,JORGE MARIO ROJAS FERNANDEZ,LESTER ANTONIO MENDOZA ALVAREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,0067,46,022,COLEGIO PRE-UNIVERSITARIO AMERICA MODERNA,COLEGIO,CASERIO VISTA HERMOSA,40045771,JOSE MARLON ESTRADA MUNOZ,ANDRES VASQUEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
